47,2360631448063;38,9064073562622
47,2363436034002;38,9067614078522
47,2344095016203;38,9101088047028
47,2318305894361;38,9144861698151
47,2305265154457;38,9166855812073
47,2301331013495;38,9181983470917
47,23231141309;38,9178013801575
47,234620762876;38,917361497879
47,2361214220389;38,917179107666
47,2405575882226;38,917350769043
47,2437916033582;38,917543888092
47,2461623606609;38,9176994562149
47,2495708211628;38,9178550243378
47,2514752393667;38,9179086685181
47,2540604776326;38,9179247617722
47,254453714085;38,9179247617722
